"label","label_name","board","post_id","comment_id","depth","title","post","comment"
"s","Supportive","연애상담소","2023195","13053349","0","첫 관계 시작","30대 여자인데 이상한 사람 짧게 만나서 데인 경험 때문에
첫 관계는 최소 100일 사귀고나서 어느정도 그 사람을 알고난뒤 하고 싶다는 생각이 들었어.
이러면 상대가 답답하게 생각하려나?","놉 스킨십 시기가 딱 정해진것도 아니고 둘다 좋을때 해야지"
"i","Informative","연애상담소","2023195","13053731","0","첫 관계 시작","30대 여자인데 이상한 사람 짧게 만나서 데인 경험 때문에
첫 관계는 최소 100일 사귀고나서 어느정도 그 사람을 알고난뒤 하고 싶다는 생각이 들었어.
이러면 상대가 답답하게 생각하려나?","난 남잔데 1주년 여행가서 처음하는 것도 좋다고 생각"
"s","Supportive","연애상담소","2023195","13054853","0","첫 관계 시작","30대 여자인데 이상한 사람 짧게 만나서 데인 경험 때문에
첫 관계는 최소 100일 사귀고나서 어느정도 그 사람을 알고난뒤 하고 싶다는 생각이 들었어.
이러면 상대가 답답하게 생각하려나?","뭐 혼전이나 1년넘게 기다리는걸 요구하는거도 아니고 100일정도면 충분히 이해가능한 범위지 내 여자친구도 너랑 비슷하게 나 만나기전에 연애경험 딱 한 번 있었는데 그 사람한테 좀 데였더라고 처음엔 엄청 조심스러워서 최소 반년은 기다려달라고 하길래 알겠다고 하고 터치 안했는데, 믿음 가게 행동하고 가다실까지 같이 맞아주니까 본인이 먼저 마음 열고 100일 되기도 전에 첫 관계 하게 됐거든 남자친구한테 얘기해보고 이해 안해주면 그때 고민해도 늦지 않음"
"i","Informative","연애상담소","2023161","13053286","0","모쏠 공대 썸녀 고민","썸녀가 24살인데도 모쏠 공대라 좀 사회성이나 멘트 센스? 가 좀 모자라.
너무 솔직한 느낌.
빈말 칭찬이나 공감 이런게 아예없어 ㅋㅋㅋ
다른건 맘에 드는데 이거때메 흠칫흠칫하는데 어카지
나는 사람들 많이 만나봤고, 좀 세심한 편이라 정반대인데..
외모나 사람 자체는 맘에 드는데
지금까지 완전 여자력? 강한 사람들 위주로 만나다가 이런류는 처음이라 적응이안됨","그런 여자가 진국이다"
"i","Informative","연애상담소","2023161","13054197","0","모쏠 공대 썸녀 고민","썸녀가 24살인데도 모쏠 공대라 좀 사회성이나 멘트 센스? 가 좀 모자라.
너무 솔직한 느낌.
빈말 칭찬이나 공감 이런게 아예없어 ㅋㅋㅋ
다른건 맘에 드는데 이거때메 흠칫흠칫하는데 어카지
나는 사람들 많이 만나봤고, 좀 세심한 편이라 정반대인데..
외모나 사람 자체는 맘에 드는데
지금까지 완전 여자력? 강한 사람들 위주로 만나다가 이런류는 처음이라 적응이안됨","너무 사회성 없으면 힘듬 적당히 사회화 되는지 봐바"
"i","Informative","연애상담소","2023148","13053203","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","여자들은 이런것도 고민하는군요"
"c","Critical","연애상담소","2023148","13053344","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","실제로는 다정한데 꿈 때문에,,, 허허 남친이 힘들겠다,,,"
"c","Critical","연애상담소","2023148","13053373","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","이걸 뭐 어떻게 도와줘요"
"c","Critical","연애상담소","2023148","13053436","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","본인이상담받거나병원을가셔야할듯"
"c","Critical","연애상담소","2023148","13053516","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","없습니다~"
"s","Supportive","연애상담소","2023148","13054636","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","뭔가 싸한 느낌을 감지한 본능이 경고하는 예지몽일수도"
"c","Critical","연애상담소","2023148","13054839","0","남친 관련 악몽...도와줘","결혼 예정인 남자친구가 있는데
요새유독 남자친구 관련된 악몽을 자주꿔요
예를들면 싸운다거나,
제 동생 와이프랑 바람핀다거나
알고보니 살인자라는 말도안되는 잔인한꿈까지 ㅠㅠ
일주일새 4번은 꾼 듯 한데
물론 이번주에 둘 사이에 스트레스 심한 일이 있긴 했으나
평소에도 종종꿔서요
이런증상 겪어본 다미 있나요? ㅠㅠ
실제로는 너무 안정감있고 잘해주고
문제도 없고 다툰 적도 없는데","답도 없네 진짜 ㅋㅋㅋ 비꼬는거 아니고 진지하게 정신병원이나 가라 그런 꿈을 꾸는게 문제가 아니라, 남친이 문제를 안일으켰는데 그 꿈들 때문에 이렇게까지 고민하는게 정신병인거임"
"s","Supportive","연애상담소","2023137","13052979","0","나는 앞으로 연애라는걸 못할거같아.","그냥 이제까지 내가 쓴글 오픈할게
https://www.ssodam.com/content/2022813?prev=1&prev_content=/board/6#comments_13051269
https://www.ssodam.com/content/2022358?prev=1&prev_content=/board/6
https://www.ssodam.com/content/2019460?prev=3&prev_content=/board/6
https://www.ssodam.com/content/2012922?prev=6&prev_content=/board/6
더있었는데 삭제했던거같아 옛날에
걍 여친 잘때 몰래 핸드폰 화장실 가져가서 봤음.
걍 짧게 요약하면,
3월초에 전남친과 헤어짐-> 3월 중순에 날 처음만남 -> 첫 애프터때 나한테 여자가 고백후 난 이른거같다고 거절 ->
그후에 군인인 전남친이 휴가나와서 여친을 잡음, 그래서 잡힘 -> 일주일반 이후에 내가 고백해서 나랑 사귐 ->
나한테 양다리인거 들킴, 헤어질위기 -> 여자애가 날 잡고 남자애 정리한다고함. (이게 4월초임)
-> 근데 전남친 맞팔및 비계문제로 연락문제로 늘 내가 서운해해서 의심해서 깨붙함 ->
오늘 핸드폰까보니까 알고보니 5월 중순까지 연락했었고,
(물론 나랑 연락한거에 비하면 진짜 1/100 정도로 연락하긴했는데 하트도하고 그럼....
그리고 내가 전남친 차단하라고 해서 차단한건 비활한거라고 전남친한테 구라침. + 물론 지금은 정리한거같은데 카톡내용보니까,
그게 5월 11일. 중간에 나한테 팀플전화라고 했던거의 몇몇은 전남친과의 통화였음
+ 학교도 본캠/분캠 구라친거였음+ 여자들끼리 있는 톡방에서는 온갖 남혐용어 남발하면서 놀았다고함
지금까지 에타형들 힘들게해서 미안하고.... 걍 앞으로 연애안할게","미친..잠수이별 ㄱㄱ"
"i","Informative","연애상담소","2023137","13053100","0","나는 앞으로 연애라는걸 못할거같아.","그냥 이제까지 내가 쓴글 오픈할게
https://www.ssodam.com/content/2022813?prev=1&prev_content=/board/6#comments_13051269
https://www.ssodam.com/content/2022358?prev=1&prev_content=/board/6
https://www.ssodam.com/content/2019460?prev=3&prev_content=/board/6
https://www.ssodam.com/content/2012922?prev=6&prev_content=/board/6
더있었는데 삭제했던거같아 옛날에
걍 여친 잘때 몰래 핸드폰 화장실 가져가서 봤음.
걍 짧게 요약하면,
3월초에 전남친과 헤어짐-> 3월 중순에 날 처음만남 -> 첫 애프터때 나한테 여자가 고백후 난 이른거같다고 거절 ->
그후에 군인인 전남친이 휴가나와서 여친을 잡음, 그래서 잡힘 -> 일주일반 이후에 내가 고백해서 나랑 사귐 ->
나한테 양다리인거 들킴, 헤어질위기 -> 여자애가 날 잡고 남자애 정리한다고함. (이게 4월초임)
-> 근데 전남친 맞팔및 비계문제로 연락문제로 늘 내가 서운해해서 의심해서 깨붙함 ->
오늘 핸드폰까보니까 알고보니 5월 중순까지 연락했었고,
(물론 나랑 연락한거에 비하면 진짜 1/100 정도로 연락하긴했는데 하트도하고 그럼....
그리고 내가 전남친 차단하라고 해서 차단한건 비활한거라고 전남친한테 구라침. + 물론 지금은 정리한거같은데 카톡내용보니까,
그게 5월 11일. 중간에 나한테 팀플전화라고 했던거의 몇몇은 전남친과의 통화였음
+ 학교도 본캠/분캠 구라친거였음+ 여자들끼리 있는 톡방에서는 온갖 남혐용어 남발하면서 놀았다고함
지금까지 에타형들 힘들게해서 미안하고.... 걍 앞으로 연애안할게","INTJ여자인데 그런 거임? 같은 INTJ로서 ㅈㄴ 신기하네 어디서 만남?"
"i","Informative","연애상담소","2023137","13053103","1","나는 앞으로 연애라는걸 못할거같아.","그냥 이제까지 내가 쓴글 오픈할게
https://www.ssodam.com/content/2022813?prev=1&prev_content=/board/6#comments_13051269
https://www.ssodam.com/content/2022358?prev=1&prev_content=/board/6
https://www.ssodam.com/content/2019460?prev=3&prev_content=/board/6
https://www.ssodam.com/content/2012922?prev=6&prev_content=/board/6
더있었는데 삭제했던거같아 옛날에
걍 여친 잘때 몰래 핸드폰 화장실 가져가서 봤음.
걍 짧게 요약하면,
3월초에 전남친과 헤어짐-> 3월 중순에 날 처음만남 -> 첫 애프터때 나한테 여자가 고백후 난 이른거같다고 거절 ->
그후에 군인인 전남친이 휴가나와서 여친을 잡음, 그래서 잡힘 -> 일주일반 이후에 내가 고백해서 나랑 사귐 ->
나한테 양다리인거 들킴, 헤어질위기 -> 여자애가 날 잡고 남자애 정리한다고함. (이게 4월초임)
-> 근데 전남친 맞팔및 비계문제로 연락문제로 늘 내가 서운해해서 의심해서 깨붙함 ->
오늘 핸드폰까보니까 알고보니 5월 중순까지 연락했었고,
(물론 나랑 연락한거에 비하면 진짜 1/100 정도로 연락하긴했는데 하트도하고 그럼....
그리고 내가 전남친 차단하라고 해서 차단한건 비활한거라고 전남친한테 구라침. + 물론 지금은 정리한거같은데 카톡내용보니까,
그게 5월 11일. 중간에 나한테 팀플전화라고 했던거의 몇몇은 전남친과의 통화였음
+ 학교도 본캠/분캠 구라친거였음+ 여자들끼리 있는 톡방에서는 온갖 남혐용어 남발하면서 놀았다고함
지금까지 에타형들 힘들게해서 미안하고.... 걍 앞으로 연애안할게","직딩선배님들 조언좀 제가 서운한게 이해안됨?? 이 글은 진짜로 일했던 거?"
